OrderID,OrderDateKey,OrderDate,CustomerID,Currency,OrderStatus,PaymentMethod,ShipMode,ShipAddress
11007,20250420,2025-04-20 00:00:00,247,GBP,Paid,Wire,Standard,"City-2-5, Region-2, Italy"
11008,20240208,2024-08-02 00:00:00,93,GBP,Paid,Card,Express,"City-1-2, Region-1, Germany"
11009,20250328,2025-03-28 00:00:00,56,USD,Paid,Card,Standard,"City-2-2, Region-2, France"
11010,20251026,2025-10-26 00:00:00,202,USD,Paid,Card,Standard,"City-5-5, Region-5, Italy"
11011,20250808,2025-08-08 00:00:00,28,EUR,Returned,Card,Standard,"City-4-3, Region-4, Poland"
11012,20240302,2024-03-02 14:35:00,173,USD,Cancelled,Card,Standard,"City-4-2, Region-4, Spain"
11013,20251016,2025-10-16 00:00:00,154,USD,Shipped,PayPal,Standard,"City-1-4, Region-1, Italy"
11014,20240118,2024-01-18 00:00:00,10,EUR,Paid,Card,Standard,"City-4-2, Region-4, France"
11015,20240604,2024-04-06 00:00:00,28,USD,Shipped,Card,Standard,"City-4-3, Region-4, Poland"
11016,20250130,2025-01-30 00:00:00,245,USD,Submitted,Card,Standard,"City-1-4, Region-1, United Kingdom"
11017,20250412,2025-04-12 00:00:00,160,EUR,Submitted,Card,Express,"City-5-4, Region-5, United Kingdom"
11018,20240811,2024-08-11 00:00:00,136,€,Submitted,Wire,Express,"City-3-1, Region-3, France"
11019,20240122,2024-01-22 00:00:00,213,GBP,Paid,Card,Standard,"City-5-2, Region-5, France"
11020,20240113,2024-01-13 00:00:00,131,GBP,Paid,Card,Standard,"City-1-5, Region-1, Spain"
11021,20250609,2025-06-09 00:00:00,81,EUR,Paid,Card,Express,"City-4-3, Region-4, Spain"
11022,20250115,2025-01-15 00:00:00,55,EUR,Submitted,Card,Express,"City-2-2, Region-2, Italy"
11023,20241026,2024-10-26 14:35:00,185,GBP,Paid,Wire,Standard,"City-2-2, Region-2, Netherlands"
11024,20250508,2025-05-08 00:00:00,165,USD,Paid,Card,Standard,"City-5-5, Region-5, Italy"
11025,20241015,2024-10-15 00:00:00,151,EUR,Paid,PayPal,Standard,"City-5-2, Region-5, Italy"
11026,20240912,2024-09-12 00:00:00,144,EUR,Shipped,Card,Standard,"City-4-1, Region-4, Poland"
11027,20240828,2024-08-28 00:00:00,150,USD,Shipped,Card,Standard,"City-5-4, Region-5, Germany"
11028,20240328,2024-03-28 00:00:00,190,USD,Paid,Card,Standard,"City-5-3, Region-5, France"
11029,20250807,2025-07-08 00:00:00,159,GBP,Submitted,Card,Express,"City-1-4, Region-1, Netherlands"
11030,20251009,2025-10-09 00:00:00,2,EUR,Submitted,Card,Standard,"City-2-5, Region-2, United Kingdom"
11031,20250322,2025-03-22 00:00:00,27,EUR,Submitted,Card,Express,"City-4-1, Region-4, France"
11032,20250526,2025-05-26 00:00:00,44,USD,Paid,Card,Standard,"City-2-5, Region-2, Spain"
11033,20251020,2025-10-20 00:00:00,16,EUR,Paid,Card,Standard,"City-3-1, Region-3, Netherlands"
11034,20250811,2025-08-11 14:35:00,210,£,Submitted,Wire,Standard,"City-4-2, Region-4, Netherlands"
11035,20250218,2025-02-18 00:00:00,56,EUR,Paid,Wire,Standard,"City-2-2, Region-2, France"
11036,20251125,2025-11-25 00:00:00,103,£,Shipped,Card,Express,"City-1-5, Region-1, Poland"
11037,20240217,2024-02-17 00:00:00,239,USD,Paid,Invoice,Same-Day,"City-3-1, Region-3, United Kingdom"
11038,20240824,2024-08-24 00:00:00,80,USD,Shipped,Card,Same-Day,"City-5-3, Region-5, Spain"
11039,20250411,2025-04-11 00:00:00,71,USD,Paid,Card,Same-Day,"City-1-3, Region-1, United Kingdom"
11040,20240129,2024-01-29 00:00:00,240,EUR,Submitted,Card,Same-Day,"City-5-5, Region-5, Netherlands"
11041,20250804,2025-08-04 00:00:00,56,USD,Paid,Card,Express,"City-2-2, Region-2, France"
11042,20250420,2025-04-20 00:00:00,109,USD,Shipped,Card,Standard,"City-2-3, Region-2, Netherlands"
11043,20250804,2025-04-08 00:00:00,25,EUR,Returned,PayPal,Express,"City-4-3, Region-4, United Kingdom"
11044,20250731,2025-07-31 00:00:00,7,GBP,Submitted,Card,Express,"City-1-2, Region-1, Poland"
11045,20240623,2024-06-23 14:35:00,81,EUR,CANCELLED ,Card,Standard,"City-4-3, Region-4, Spain"
11046,20250203,2025-02-03 00:00:00,229,EUR,Paid,Card,Standard,"City-3-4, Region-3, France"
11047,20251101,2025-11-01 00:00:00,46,GBP,Submitted,Card,Standard,"City-1-4, Region-1, Germany"
11048,20251010,2025-10-10 00:00:00,95,USD,Shipped,Card,Standard,"City-3-1, Region-3, Germany"
11049,20250920,2025-09-20 00:00:00,138,USD,Paid,PayPal,Same-Day,"City-3-1, Region-3, Italy"
11050,20240919,2024-09-19 00:00:00,119,GBP,Shipped,Card,Standard,"City-3-2, Region-3, United Kingdom"
11051,20240301,2024-03-01 00:00:00,243,EUR,Submitted,PayPal,Standard,"City-4-4, Region-4, France"
11052,20251231,2025-12-31 00:00:00,193,GBP,Submitted,Card,Standard,"City-2-1, Region-2, France"
11053,20240501,2024-05-01 00:00:00,206,EUR,Paid,Wire,Standard,"City-4-5, Region-4, Spain"
11054,20240220,2024-02-20 00:00:00,168,EUR,Paid,Card,Same-Day,"City-2-4, Region-2, United Kingdom"
11055,20240407,2024-04-07 00:00:00,95,USD,Shipped,Wire,Express,"City-3-1, Region-3, Germany"
11056,20240813,2024-08-13 14:35:00,249,USD,Shipped,PayPal,Same-Day,"City-3-5, Region-3, Germany"
11057,20251016,2025-10-16 00:00:00,113,EUR,CANCELLED ,Invoice,Standard,"City-1-3, Region-1, United Kingdom"
11058,20241204,2024-12-04 00:00:00,63,EUR,Shipped,Invoice,Standard,"City-2-1, Region-2, France"
11059,20240917,2024-09-17 00:00:00,175,USD,Paid,Card,Express,"City-5-3, Region-5, France"
11060,20250907,2025-09-07 00:00:00,111,USD,Shipped,Card,Standard,"City-3-2, Region-3, Poland"
11061,20250808,2025-08-08 00:00:00,80,EUR,Paid,PayPal,Standard,"City-5-3, Region-5, Spain"
11062,20240805,2024-08-05 00:00:00,199,GBP,Shipped,Card,Standard,"City-2-5, Region-2, Spain"
11063,20241114,2024-11-14 00:00:00,202,USD,Shipped,PayPal,Standard,"City-5-5, Region-5, Italy"
11064,20240603,2024-03-06 00:00:00,119,EUR,Submitted,Card,Standard,"City-3-2, Region-3, United Kingdom"
11065,20250122,2025-01-22 00:00:00,117,USD,Paid,Card,Standard,"City-1-2, Region-1, France"
11066,20250307,2025-03-07 00:00:00,119,USD,Submitted,Card,Standard,"City-3-2, Region-3, United Kingdom"
11067,20250418,2025-04-18 14:35:00,30,USD,Shipped,Card,Standard,"City-1-1, Region-1, United Kingdom"
11068,20251018,2025-10-18 00:00:00,104,EUR,Paid,Card,Standard,"City-1-2, Region-1, United Kingdom"
11069,20241014,2024-10-14 00:00:00,130,GBP,Shipped,Wire,Standard,"City-1-2, Region-1, Italy"
11070,20250117,2025-01-17 00:00:00,159,EUR,Paid,Card,Standard,"City-1-4, Region-1, Netherlands"
11071,20250401,2025-01-04 00:00:00,65,USD,Paid,Wire,Standard,"City-1-2, Region-1, Germany"
11072,20241011,2024-10-11 00:00:00,38,EUR,Paid,Invoice,Standard,"City-3-3, Region-3, France"
11073,20240811,2024-08-11 00:00:00,17,€,Paid,Card,Same-Day,"City-1-5, Region-1, Germany"
11074,20240404,2024-04-04 00:00:00,29,EUR,CANCELLED ,Card,Standard,"City-3-3, Region-3, Spain"
11075,20251201,2025-12-01 00:00:00,16,USD,Shipped,Card,Express,"City-3-1, Region-3, Netherlands"
11076,20241129,2024-11-29 00:00:00,216,EUR,Submitted,Card,Express,"City-2-3, Region-2, Italy"
11077,20240509,2024-05-09 00:00:00,111,USD,Paid,Invoice,Standard,"City-3-2, Region-3, Poland"
11078,20240922,2024-09-22 14:35:00,162,GBP,Submitted,Wire,Standard,"City-3-2, Region-3, United Kingdom"
11079,20241121,2024-11-21 00:00:00,89,EUR,Submitted,Card,Standard,"City-5-5, Region-5, Spain"
11080,20241007,2024-10-07 00:00:00,229,GBP,Submitted,Card,Same-Day,"City-3-4, Region-3, France"
11081,20250429,2025-04-29 00:00:00,140,EUR,Shipped,Card,Express,"City-1-3, Region-1, Netherlands"
11082,20250927,2025-09-27 00:00:00,219,GBP,Shipped,Invoice,Standard,"City-5-5, Region-5, United Kingdom"
11083,20250612,2025-06-12 00:00:00,91,EUR,Submitted,PayPal,Standard,"City-5-4, Region-5, France"
11084,20250125,2025-01-25 00:00:00,232,USD,Paid,PayPal,Same-Day,"City-1-2, Region-1, France"
11085,20240415,2024-04-15 00:00:00,101,EUR,Shipped,Wire,Standard,"City-4-3, Region-4, United Kingdom"
11086,20241014,2024-10-14 00:00:00,62,EUR,Shipped,PayPal,Standard,"City-2-4, Region-2, Germany"
11087,20241029,2024-10-29 00:00:00,235,EUR,Submitted,Card,Standard,"City-2-5, Region-2, Germany"
11088,20240704,2024-07-04 00:00:00,125,EUR,Shipped,PayPal,Standard,"City-5-2, Region-5, Italy"
11089,20240403,2024-04-03 14:35:00,107,EUR,Shipped,Wire,Standard,"City-1-2, Region-1, Spain"
11090,20240813,2024-08-13 00:00:00,80,EUR,Shipped,PayPal,Standard,"City-5-3, Region-5, Spain"
11091,20250428,2025-04-28 00:00:00,4,€,Paid,Wire,Standard,"City-2-5, Region-2, United Kingdom"
11092,20240617,2024-06-17 00:00:00,46,USD,Paid,Card,Same-Day,"City-1-4, Region-1, Germany"
11093,20241004,2024-10-04 00:00:00,1,EUR,Shipped,Card,Standard,"City-2-4, Region-2, Poland"
11094,20250611,2025-06-11 00:00:00,27,EUR,Shipped,Card,Standard,"City-4-1, Region-4, France"
11095,20250112,2025-01-12 00:00:00,148,EUR,CANCELLED ,Card,Express,"City-1-2, Region-1, Italy"
11096,20240326,2024-03-26 00:00:00,163,GBP,Paid,Card,Standard,"City-4-2, Region-4, Germany"
11097,20250118,2025-01-18 00:00:00,71,EUR,Paid,Card,Standard,"City-1-3, Region-1, United Kingdom"
11098,20250108,2025-01-08 00:00:00,151,USD,Shipped,PayPal,Standard,"City-5-2, Region-5, Italy"
11099,20240730,2024-07-30 00:00:00,112,GBP,Paid,Card,Standard,"City-5-2, Region-5, Poland"
11100,20250610,2025-06-10 14:35:00,37,USD,Cancelled,PayPal,Standard,"City-5-2, Region-5, Poland"
11101,20240418,2024-04-18 00:00:00,170,GBP,Shipped,Card,Express,"City-2-1, Region-2, United Kingdom"
11102,20240220,2024-02-20 00:00:00,245,EUR,Paid,Card,Standard,"City-1-4, Region-1, United Kingdom"
11103,20240320,2024-03-20 00:00:00,79,€,Paid,PayPal,Same-Day,"City-4-5, Region-4, Italy"
11104,20241230,2024-12-30 00:00:00,141,USD,Submitted,PayPal,Same-Day,"City-5-5, Region-5, Netherlands"
11105,20250123,2025-01-23 00:00:00,70,USD,Shipped,Card,Standard,"City-2-4, Region-2, Poland"
11106,20250409,2025-09-04 00:00:00,151,€,Shipped,Wire,Standard,"City-5-2, Region-5, Italy"
11107,20240704,2024-07-04 00:00:00,228,€,Submitted,Card,Standard,"City-3-2, Region-3, Italy"
11108,20240205,2024-02-05 00:00:00,21,USD,Paid,Card,Same-Day,"City-1-1, Region-1, United Kingdom"
11109,20241120,2024-11-20 00:00:00,218,EUR,Shipped,Card,Express,"City-5-4, Region-5, Spain"
11110,20250911,2025-09-11 00:00:00,101,USD,Submitted,PayPal,Standard,"City-4-3, Region-4, United Kingdom"
11111,20250816,2025-08-16 14:35:00,41,GBP,Shipped,PayPal,Standard,"City-2-3, Region-2, Germany"
11112,20250521,2025-05-21 00:00:00,236,EUR,Submitted,Wire,Standard,"City-1-5, Region-1, Spain"
11113,20250804,2025-04-08 00:00:00,28,EUR,Shipped,Card,Express,"City-4-3, Region-4, Poland"
11114,20250112,2025-01-12 00:00:00,92,EUR,Shipped,PayPal,Standard,"City-5-2, Region-5, Poland"
11115,20241121,2024-11-21 00:00:00,95,USD,Shipped,Wire,Standard,"City-3-1, Region-3, Germany"
11116,20240915,2024-09-15 00:00:00,147,EUR,Shipped,Wire,Standard,"City-3-3, Region-3, France"
11117,20250807,2025-08-07 00:00:00,104,GBP,Paid,Card,Standard,"City-1-2, Region-1, United Kingdom"
11118,20240312,2024-03-12 00:00:00,201,USD,Shipped,PayPal,Express,"City-5-2, Region-5, Germany"
11119,20251121,2025-11-21 00:00:00,172,GBP,Shipped,PayPal,Express,"City-5-3, Region-5, Italy"
11120,20250609,2025-09-06 00:00:00,131,EUR,Paid,PayPal,Express,"City-1-5, Region-1, Spain"
11121,20240426,2024-04-26 00:00:00,229,USD,Cancelled,Card,Standard,"City-3-4, Region-3, France"
11122,20240806,2024-08-06 14:35:00,198,USD,Submitted,Wire,Express,"City-5-1, Region-5, Italy"
11123,20240424,2024-04-24 00:00:00,195,GBP,Submitted,Wire,Standard,"City-1-1, Region-1, France"
11124,20250405,2025-04-05 00:00:00,219,USD,Shipped,Card,Standard,"City-5-5, Region-5, United Kingdom"
11125,20250521,2025-05-21 00:00:00,72,EUR,Paid,Card,Standard,"City-1-3, Region-1, United Kingdom"
11126,20250308,2025-03-08 00:00:00,39,GBP,Cancelled,Card,Standard,"City-5-5, Region-5, United Kingdom"
11127,20240711,2024-11-07 00:00:00,246,GBP,Shipped,Card,Standard,"City-2-1, Region-2, Germany"
11128,20241119,2024-11-19 00:00:00,118,GBP,Paid,Card,Express,"City-1-4, Region-1, Netherlands"
11129,20240601,2024-06-01 00:00:00,39,EUR,Paid,Card,Standard,"City-5-5, Region-5, United Kingdom"
11130,20250113,2025-01-13 00:00:00,150,EUR,Shippedd,Card,Standard,"City-5-4, Region-5, Germany"
11131,20250729,2025-07-29 00:00:00,226,€,Shipped,Card,Standard,"City-1-1, Region-1, Netherlands"
11132,20241023,2024-10-23 00:00:00,151,EUR,Shipped,Wire,Standard,"City-5-2, Region-5, Italy"
11133,20240326,2024-03-26 14:35:00,26,€,Submitted,PayPal,Standard,"City-4-2, Region-4, Spain"
11134,20240927,2024-09-27 00:00:00,197,USD,Paid,Card,Standard,"City-5-1, Region-5, United Kingdom"
11135,20240525,2024-05-25 00:00:00,217,EUR,Submitted,Wire,Same-Day,"City-2-3, Region-2, Netherlands"
11136,20250604,2025-06-04 00:00:00,246,£,Paid,Card,Standard,"City-2-1, Region-2, Germany"
11137,20251221,2025-12-21 00:00:00,128,GBP,Returned,Card,Standard,"City-3-5, Region-3, Netherlands"
11138,20250913,2025-09-13 00:00:00,76,EUR,Submitted,Card,Standard,"City-4-2, Region-4, Spain"
11139,20240818,2024-08-18 00:00:00,9,GBP,Paid,Card,Standard,"City-1-1, Region-1, Italy"
11140,20240209,2024-02-09 00:00:00,238,€,Submitted,Invoice,Standard,"City-1-1, Region-1, Spain"
11141,20250715,2025-07-15 00:00:00,173,EUR,Paid,PayPal,Standard,"City-4-2, Region-4, Spain"
11142,20251002,2025-10-02 00:00:00,61,USD,Shipped,Wire,Standard,"City-1-3, Region-1, United Kingdom"
11143,20250729,2025-07-29 00:00:00,34,GBP,Returned,Card,Standard,"City-5-3, Region-5, United Kingdom"
11144,20250801,2025-08-01 14:35:00,236,GBP,Shipped,Card,Standard,"City-1-5, Region-1, Spain"
11145,20251203,2025-12-03 00:00:00,59,GBP,Shipped,Card,Standard,"City-1-1, Region-1, Netherlands"
11146,20240615,2024-06-15 00:00:00,31,GBP,Returned,PayPal,Standard,"City-1-1, Region-1, Netherlands"
11147,20251127,2025-11-27 00:00:00,139,EUR,Paid,Card,Standard,"City-5-4, Region-5, United Kingdom"
11148,20250629,2025-06-29 00:00:00,213,EUR,Cancelled,Invoice,Standard,"City-5-2, Region-5, France"
11149,20250101,2025-01-01 00:00:00,244,USD,Paid,Card,Standard,"City-2-3, Region-2, Netherlands"
11150,20251013,2025-10-13 00:00:00,47,EUR,Submitted,PayPal,Standard,"City-2-5, Region-2, Germany"
11151,20240821,2024-08-21 00:00:00,194,GBP,Shipped,Card,Standard,"City-5-4, Region-5, United Kingdom"
11152,20251010,2025-10-10 00:00:00,242,EUR,Paid,Wire,Express,"City-2-5, Region-2, Italy"
11153,20240726,2024-07-26 00:00:00,132,USD,Shipped,Card,Standard,"City-4-2, Region-4, France"
11154,20251101,2025-11-01 00:00:00,48,USD,Submitted,Card,Same-Day,"City-5-4, Region-5, Poland"
11155,20241101,2024-01-11 14:35:00,221,EUR,Paid,Wire,Standard,"City-4-1, Region-4, Spain"
11156,20251231,2025-12-31 00:00:00,79,EUR,Cancelled,PayPal,Standard,"City-4-5, Region-4, Italy"
11157,20240403,2024-04-03 00:00:00,83,EUR,Submitted,PayPal,Standard,"City-5-1, Region-5, Poland"
11158,20241028,2024-10-28 00:00:00,167,USD,Submitted,Card,Standard,"City-4-1, Region-4, Spain"
11159,20250112,2025-01-12 00:00:00,41,EUR,Paid,Card,Standard,"City-2-3, Region-2, Germany"
11160,20251127,2025-11-27 00:00:00,183,USD,Paid,Card,Standard,"City-2-1, Region-2, Spain"
11161,20240908,2024-09-08 00:00:00,4,USD,Submitted,Card,Standard,"City-2-5, Region-2, United Kingdom"
11162,20251209,2025-09-12 00:00:00,44,GBP,Paid,Card,Standard,"City-2-5, Region-2, Spain"
11163,20250510,2025-05-10 00:00:00,8,EUR,Paid,Card,Standard,"City-1-3, Region-1, Poland"
11164,20240924,2024-09-24 00:00:00,85,EUR,Paid,PayPal,Standard,"City-2-5, Region-2, United Kingdom"
11165,20250105,2025-01-05 00:00:00,26,USD,Cancelled,Card,Same-Day,"City-4-2, Region-4, Spain"
11166,20240716,2024-07-16 14:35:00,90,USD,Submitted,PayPal,Standard,"City-1-2, Region-1, France"
11167,20240328,2024-03-28 00:00:00,111,€,CANCELLED ,Card,Standard,"City-3-2, Region-3, Poland"
11168,20250701,2025-07-01 00:00:00,1,£,Submitted,PayPal,Standard,"City-2-4, Region-2, Poland"
11169,20250726,2025-07-26 00:00:00,242,GBP,Paid,Card,Standard,"City-2-5, Region-2, Italy"
11170,20250925,2025-09-25 00:00:00,178,EUR,Submitted,PayPal,Express,"City-3-2, Region-3, Netherlands"
11171,20250515,2025-05-15 00:00:00,18,EUR,Paid,Card,Standard,"City-4-3, Region-4, Poland"
11172,20250417,2025-04-17 00:00:00,120,EUR,Shipped,Card,Same-Day,"City-2-1, Region-2, United Kingdom"
11173,20250701,2025-07-01 00:00:00,138,USD,Paid,Card,Standard,"City-3-1, Region-3, Italy"
11174,20241024,2024-10-24 00:00:00,14,GBP,Paid,PayPal,Standard,"City-1-2, Region-1, France"
11175,20250515,2025-05-15 00:00:00,39,EUR,Shippedd,Invoice,Standard,"City-5-5, Region-5, United Kingdom"
11176,20241021,2024-10-21 00:00:00,91,EUR,Paid,Card,Express,"City-5-4, Region-5, France"
11177,20251008,2025-10-08 14:35:00,97,EUR,Paid,Wire,Express,"City-4-2, Region-4, Germany"
11178,20240918,2024-09-18 00:00:00,191,EUR,Paid,Card,Standard,"City-4-1, Region-4, France"
11179,20240818,2024-08-18 00:00:00,157,EUR,Paid,PayPal,Same-Day,"City-3-5, Region-3, Spain"
11180,20250716,2025-07-16 00:00:00,91,GBP,Submitted,Invoice,Standard,"City-5-4, Region-5, France"
11181,20241127,2024-11-27 00:00:00,131,USD,Shipped,Wire,Standard,"City-1-5, Region-1, Spain"
11182,20250117,2025-01-17 00:00:00,180,EUR,Shipped,Wire,Standard,"City-1-1, Region-1, Italy"
11183,20240510,2024-10-05 00:00:00,216,EUR,Paid,Wire,Standard,"City-2-3, Region-2, Italy"
11184,20250501,2025-05-01 00:00:00,236,EUR,Paid,Card,Same-Day,"City-1-5, Region-1, Spain"
11185,20240830,2024-08-30 00:00:00,109,EUR,Paid,PayPal,Express,"City-2-3, Region-2, Netherlands"
11186,20250111,2025-01-11 00:00:00,221,GBP,Shipped,Card,Standard,"City-4-1, Region-4, Spain"
11187,20240210,2024-02-10 00:00:00,109,USD,Shipped,Wire,Express,"City-2-3, Region-2, Netherlands"
11188,20240909,2024-09-09 14:35:00,222,GBP,Shippedd,Card,Standard,"City-5-5, Region-5, Netherlands"
11189,20240729,2024-07-29 00:00:00,177,GBP,Shipped,Card,Standard,"City-5-1, Region-5, Poland"
11190,20241122,2024-11-22 00:00:00,56,EUR,Cancelled,Invoice,Standard,"City-2-2, Region-2, France"
11191,20240119,2024-01-19 00:00:00,116,EUR,Submitted,Card,Standard,"City-5-5, Region-5, United Kingdom"
11192,20250430,2025-04-30 00:00:00,142,EUR,Submitted,PayPal,Standard,"City-3-4, Region-3, Spain"
11193,20241122,2024-11-22 00:00:00,178,€,Returned,Wire,Express,"City-3-2, Region-3, Netherlands"
11194,20251002,2025-10-02 00:00:00,228,USD,Cancelled,Card,Express,"City-3-2, Region-3, Italy"
11195,20250307,2025-03-07 00:00:00,181,GBP,Paid,PayPal,Standard,"City-5-3, Region-5, Italy"
11196,20240312,2024-03-12 00:00:00,245,EUR,Paid,PayPal,Standard,"City-1-4, Region-1, United Kingdom"
11197,20250819,2025-08-19 00:00:00,104,EUR,Shipped,Card,Standard,"City-1-2, Region-1, United Kingdom"
11198,20241219,2024-12-19 00:00:00,202,EUR,Shipped,PayPal,Standard,"City-5-5, Region-5, Italy"
11199,20250901,2025-09-01 14:35:00,72,£,Shipped,Card,Express,"City-1-3, Region-1, United Kingdom"
